PAR,time,acc,Rep,lw,gs,Induction
1500,60,rice87,2,1.7,0.06504,
1500,70,rice87,2,1.7,0.07527,
1500,80,rice87,2,1.7,0.08411,
1500,90,rice87,2,1.7,0.09618,
1500,100,rice87,2,1.7,0.10825,
1500,110,rice87,2,1.7,0.12413,
1500,120,rice87,2,1.7,0.14093,
1500,130,rice87,2,1.7,0.16682,
1500,140,rice87,2,1.7,0.18292,
1500,150,rice87,2,1.7,0.20167,
1500,160,rice87,2,1.7,0.21949,
1500,170,rice87,2,1.7,0.24229,
1500,180,rice87,2,1.7,0.26379,
1500,190,rice87,2,1.7,0.28977,
1500,200,rice87,2,1.7,0.31265,
1500,210,rice87,2,1.7,0.33208,
1500,220,rice87,2,1.7,0.34812,
1500,230,rice87,2,1.7,0.36493,
1500,240,rice87,2,1.7,0.37719,
1500,250,rice87,2,1.7,0.39175,
1500,260,rice87,2,1.7,0.40956,
1500,270,rice87,2,1.7,0.42246,
1500,280,rice87,2,1.7,0.43473,
1500,290,rice87,2,1.7,0.44134,
1500,300,rice87,2,1.7,0.45447,
1500,310,rice87,2,1.7,0.4478,
1500,320,rice87,2,1.7,0.46121,
1500,330,rice87,2,1.7,0.47296,
1500,340,rice87,2,1.7,0.48048,
1500,350,rice87,2,1.7,0.47868,
1500,360,rice87,2,1.7,0.47773,
1500,370,rice87,2,1.7,0.4695,
1500,380,rice87,2,1.7,0.48062,
1500,390,rice87,2,1.7,0.48815,
1500,400,rice87,2,1.7,0.48809,
1500,410,rice87,2,1.7,0.48871,
1500,420,rice87,2,1.7,0.49594,
1500,430,rice87,2,1.7,0.48973,
1500,440,rice87,2,1.7,0.50283,
1500,450,rice87,2,1.7,0.50941,
1500,460,rice87,2,1.7,0.51317,
1500,470,rice87,2,1.7,0.50921,
1500,480,rice87,2,1.7,0.51505,
1500,490,rice87,2,1.7,0.50395,
1500,500,rice87,2,1.7,0.51578,
1500,510,rice87,2,1.7,0.51937,
1500,520,rice87,2,1.7,0.52319,
1500,530,rice87,2,1.7,0.52464,
1500,540,rice87,2,1.7,0.52844,
1500,550,rice87,2,1.7,0.51465,
1500,560,rice87,2,1.7,0.5285,
1500,570,rice87,2,1.7,0.53761,
1500,580,rice87,2,1.7,0.53942,
1500,590,rice87,2,1.7,0.54093,
1500,600,rice87,2,1.7,0.54236,
1500,610,rice87,2,1.7,0.52889,
1500,620,rice87,2,1.7,0.54153,
1500,630,rice87,2,1.7,0.54413,
1500,640,rice87,2,1.7,0.5416,
1500,650,rice87,2,1.7,0.54255,
1500,660,rice87,2,1.7,0.54449,
1500,670,rice87,2,1.7,0.53155,
1500,680,rice87,2,1.7,0.5478,
1500,690,rice87,2,1.7,0.54996,
1500,700,rice87,2,1.7,0.55252,
1500,710,rice87,2,1.7,0.55089,
1500,720,rice87,2,1.7,0.54913,
1500,730,rice87,2,1.7,0.53464,
1500,740,rice87,2,1.7,0.54574,
1500,750,rice87,2,1.7,0.5461,
1500,760,rice87,2,1.7,0.54497,
1500,770,rice87,2,1.7,0.54392,
1500,780,rice87,2,1.7,0.53895,
1500,790,rice87,2,1.7,0.52296,
1500,800,rice87,2,1.7,0.53479,
1500,810,rice87,2,1.7,0.53745,
1500,820,rice87,2,1.7,0.53549,
1500,830,rice87,2,1.7,0.53072,
1500,840,rice87,2,1.7,0.52948,
1500,850,rice87,2,1.7,0.50692,
1500,860,rice87,2,1.7,0.51425,
1500,870,rice87,2,1.7,0.51714,
1500,880,rice87,2,1.7,0.51498,
1500,890,rice87,2,1.7,0.51281,
1500,900,rice87,2,1.7,0.50704,
100,910,rice87,2,1.7,0.50996,
100,920,rice87,2,1.7,0.48392,
100,930,rice87,2,1.7,0.46972,
100,940,rice87,2,1.7,0.47104,
100,950,rice87,2,1.7,0.46395,
100,960,rice87,2,1.7,0.45416,
100,970,rice87,2,1.7,0.44982,
100,980,rice87,2,1.7,0.43277,
100,990,rice87,2,1.7,0.42391,
100,1000,rice87,2,1.7,0.41297,
100,1010,rice87,2,1.7,0.40543,
100,1020,rice87,2,1.7,0.39884,
100,1030,rice87,2,1.7,0.39478,
100,1040,rice87,2,1.7,0.37559,
100,1050,rice87,2,1.7,0.36418,
100,1060,rice87,2,1.7,0.3506,
100,1070,rice87,2,1.7,0.3348,
100,1080,rice87,2,1.7,0.33095,
100,1090,rice87,2,1.7,0.30224,
100,1100,rice87,2,1.7,0.27807,
100,1110,rice87,2,1.7,0.2591,
100,1120,rice87,2,1.7,0.24394,
100,1130,rice87,2,1.7,0.23303,
100,1140,rice87,2,1.7,0.22175,
100,1150,rice87,2,1.7,0.2074,
100,1160,rice87,2,1.7,0.18517,
100,1170,rice87,2,1.7,0.17216,
100,1180,rice87,2,1.7,0.15614,
100,1190,rice87,2,1.7,0.14243,
100,1200,rice87,2,1.7,0.13054,
1500,0,rice87,3,1.7,0.1616,
1500,10,rice87,3,1.7,0.16124,
1500,20,rice87,3,1.7,0.17639,
1500,30,rice87,3,1.7,0.18052,
1500,40,rice87,3,1.7,0.18827,
1500,50,rice87,3,1.7,0.20564,
1500,60,rice87,3,1.7,0.22463,
1500,70,rice87,3,1.7,0.24689,
1500,80,rice87,3,1.7,0.27332,
1500,90,rice87,3,1.7,0.2893,
1500,100,rice87,3,1.7,0.30188,
1500,110,rice87,3,1.7,0.31297,
1500,120,rice87,3,1.7,0.32099,
1500,130,rice87,3,1.7,0.32577,
1500,140,rice87,3,1.7,0.34416,
1500,150,rice87,3,1.7,0.36197,
1500,160,rice87,3,1.7,0.37474,
1500,170,rice87,3,1.7,0.38014,
1500,180,rice87,3,1.7,0.38365,
1500,190,rice87,3,1.7,0.38458,
1500,200,rice87,3,1.7,0.40166,
1500,210,rice87,3,1.7,0.41285,
1500,220,rice87,3,1.7,0.41595,
1500,230,rice87,3,1.7,0.42066,
1500,240,rice87,3,1.7,0.41656,
1500,250,rice87,3,1.7,0.41874,
1500,260,rice87,3,1.7,0.43563,
1500,270,rice87,3,1.7,0.44698,
1500,280,rice87,3,1.7,0.44998,
1500,290,rice87,3,1.7,0.45525,
1500,300,rice87,3,1.7,0.46024,
1500,310,rice87,3,1.7,0.45083,
1500,320,rice87,3,1.7,0.46904,
1500,330,rice87,3,1.7,0.47781,
1500,340,rice87,3,1.7,0.48602,
1500,350,rice87,3,1.7,0.48487,
1500,360,rice87,3,1.7,0.48473,
1500,370,rice87,3,1.7,0.46995,
1500,380,rice87,3,1.7,0.48299,
1500,390,rice87,3,1.7,0.49378,
1500,400,rice87,3,1.7,0.49978,
1500,410,rice87,3,1.7,0.50105,
1500,420,rice87,3,1.7,0.50756,
1500,430,rice87,3,1.7,0.49039,
1500,440,rice87,3,1.7,0.50646,
1500,450,rice87,3,1.7,0.51268,
1500,460,rice87,3,1.7,0.51185,
1500,470,rice87,3,1.7,0.51411,
1500,480,rice87,3,1.7,0.51544,
1500,490,rice87,3,1.7,0.49872,
1500,500,rice87,3,1.7,0.51519,
1500,510,rice87,3,1.7,0.51572,
1500,520,rice87,3,1.7,0.51765,
1500,530,rice87,3,1.7,0.51159,
1500,540,rice87,3,1.7,0.50865,
1500,550,rice87,3,1.7,0.50398,
1500,560,rice87,3,1.7,0.51916,
1500,570,rice87,3,1.7,0.52262,
1500,580,rice87,3,1.7,0.52683,
1500,590,rice87,3,1.7,0.52677,
1500,600,rice87,3,1.7,0.52811,
1500,610,rice87,3,1.7,0.50911,
1500,620,rice87,3,1.7,0.52156,
1500,630,rice87,3,1.7,0.5268,
1500,640,rice87,3,1.7,0.53213,
1500,650,rice87,3,1.7,0.53803,
1500,660,rice87,3,1.7,0.53918,
1500,670,rice87,3,1.7,0.51934,
1500,680,rice87,3,1.7,0.53356,
1500,690,rice87,3,1.7,0.54116,
1500,700,rice87,3,1.7,0.54443,
1500,710,rice87,3,1.7,0.54451,
1500,720,rice87,3,1.7,0.547,
1500,730,rice87,3,1.7,0.51955,
1500,740,rice87,3,1.7,0.53883,
1500,750,rice87,3,1.7,0.54105,
1500,760,rice87,3,1.7,0.54659,
1500,770,rice87,3,1.7,0.5487,
1500,780,rice87,3,1.7,0.54822,
1500,790,rice87,3,1.7,0.52217,
1500,800,rice87,3,1.7,0.53873,
1500,810,rice87,3,1.7,0.54646,
1500,820,rice87,3,1.7,0.54483,
1500,830,rice87,3,1.7,0.54573,
1500,840,rice87,3,1.7,0.54639,
1500,850,rice87,3,1.7,0.52677,
1500,860,rice87,3,1.7,0.54066,
1500,870,rice87,3,1.7,0.54555,
1500,880,rice87,3,1.7,0.54568,
1500,890,rice87,3,1.7,0.54584,
1500,900,rice87,3,1.7,0.54602,
100,910,rice87,3,1.7,0.57724,
100,920,rice87,3,1.7,0.5227,
100,930,rice87,3,1.7,0.50715,
100,940,rice87,3,1.7,0.50478,
100,950,rice87,3,1.7,0.49916,
100,960,rice87,3,1.7,0.49843,
100,970,rice87,3,1.7,0.50842,
100,980,rice87,3,1.7,0.49971,
100,990,rice87,3,1.7,0.48438,
100,1000,rice87,3,1.7,0.48195,
100,1010,rice87,3,1.7,0.46511,
100,1020,rice87,3,1.7,0.46175,
100,1030,rice87,3,1.7,0.48439,
100,1040,rice87,3,1.7,0.46148,
100,1050,rice87,3,1.7,0.4511,
100,1060,rice87,3,1.7,0.44726,
100,1070,rice87,3,1.7,0.44274,
100,1080,rice87,3,1.7,0.44561,
100,1090,rice87,3,1.7,0.45843,
100,1100,rice87,3,1.7,0.44983,
100,1110,rice87,3,1.7,0.4393,
100,1120,rice87,3,1.7,0.44215,
100,1130,rice87,3,1.7,0.42319,
100,1140,rice87,3,1.7,0.41522,
100,1150,rice87,3,1.7,0.43303,
100,1160,rice87,3,1.7,0.41721,
100,1170,rice87,3,1.7,0.41065,
100,1180,rice87,3,1.7,0.40146,
100,1190,rice87,3,1.7,0.40053,
100,1200,rice87,3,1.7,0.3965,
1500,0,rice87,5,1.9,0.12879,
1500,10,rice87,5,1.9,0.11073,
1500,20,rice87,5,1.9,0.11058,
1500,30,rice87,5,1.9,0.10933,
1500,40,rice87,5,1.9,0.10807,
1500,50,rice87,5,1.9,0.10805,
1500,60,rice87,5,1.9,0.10877,
1500,70,rice87,5,1.9,0.11335,
1500,80,rice87,5,1.9,0.11471,
1500,90,rice87,5,1.9,0.11965,
1500,100,rice87,5,1.9,0.12405,
1500,110,rice87,5,1.9,0.13031,
1500,120,rice87,5,1.9,0.13772,
1500,130,rice87,5,1.9,0.15542,
1500,140,rice87,5,1.9,0.15958,
1500,150,rice87,5,1.9,0.17104,
1500,160,rice87,5,1.9,0.18407,
1500,170,rice87,5,1.9,0.19602,
1500,180,rice87,5,1.9,0.21183,
1500,190,rice87,5,1.9,0.22954,
1500,200,rice87,5,1.9,0.24005,
1500,210,rice87,5,1.9,0.25547,
1500,220,rice87,5,1.9,0.26869,
1500,230,rice87,5,1.9,0.27888,
1500,240,rice87,5,1.9,0.29296,
1500,250,rice87,5,1.9,0.31414,
1500,260,rice87,5,1.9,0.32228,
1500,270,rice87,5,1.9,0.32796,
1500,280,rice87,5,1.9,0.33445,
1500,290,rice87,5,1.9,0.34306,
1500,300,rice87,5,1.9,0.35436,
1500,310,rice87,5,1.9,0.37017,
1500,320,rice87,5,1.9,0.38047,
1500,330,rice87,5,1.9,0.3866,
1500,340,rice87,5,1.9,0.38495,
1500,350,rice87,5,1.9,0.38405,
1500,360,rice87,5,1.9,0.38837,
1500,370,rice87,5,1.9,0.38871,
1500,380,rice87,5,1.9,0.39375,
1500,390,rice87,5,1.9,0.4022,
1500,400,rice87,5,1.9,0.40514,
1500,410,rice87,5,1.9,0.40387,
1500,420,rice87,5,1.9,0.40145,
1500,430,rice87,5,1.9,0.3888,
1500,440,rice87,5,1.9,0.39016,
1500,450,rice87,5,1.9,0.39083,
1500,460,rice87,5,1.9,0.39048,
1500,470,rice87,5,1.9,0.38989,
1500,480,rice87,5,1.9,0.38957,
1500,490,rice87,5,1.9,0.38426,
1500,500,rice87,5,1.9,0.38784,
1500,510,rice87,5,1.9,0.39458,
1500,520,rice87,5,1.9,0.39688,
1500,530,rice87,5,1.9,0.39759,
1500,540,rice87,5,1.9,0.39684,
1500,550,rice87,5,1.9,0.39551,
1500,560,rice87,5,1.9,0.3945,
1500,570,rice87,5,1.9,0.39769,
1500,580,rice87,5,1.9,0.3978,
1500,590,rice87,5,1.9,0.39978,
1500,600,rice87,5,1.9,0.3991,
1500,610,rice87,5,1.9,0.39308,
1500,620,rice87,5,1.9,0.3948,
1500,630,rice87,5,1.9,0.39641,
1500,640,rice87,5,1.9,0.39906,
1500,650,rice87,5,1.9,0.39838,
1500,660,rice87,5,1.9,0.39425,
1500,670,rice87,5,1.9,0.38956,
1500,680,rice87,5,1.9,0.39339,
1500,690,rice87,5,1.9,0.39553,
1500,700,rice87,5,1.9,0.39648,
1500,710,rice87,5,1.9,0.39645,
1500,720,rice87,5,1.9,0.39879,
1500,730,rice87,5,1.9,0.38853,
1500,740,rice87,5,1.9,0.39302,
1500,750,rice87,5,1.9,0.39475,
1500,760,rice87,5,1.9,0.39681,
1500,770,rice87,5,1.9,0.38974,
1500,780,rice87,5,1.9,0.39028,
1500,790,rice87,5,1.9,0.37829,
1500,800,rice87,5,1.9,0.38247,
1500,810,rice87,5,1.9,0.38611,
1500,820,rice87,5,1.9,0.38825,
1500,830,rice87,5,1.9,0.3863,
1500,840,rice87,5,1.9,0.38361,
1500,850,rice87,5,1.9,0.37465,
1500,860,rice87,5,1.9,0.37557,
1500,870,rice87,5,1.9,0.38127,
1500,880,rice87,5,1.9,0.37998,
1500,890,rice87,5,1.9,0.37598,
1500,900,rice87,5,1.9,0.37501,
100,910,rice87,5,1.9,0.39781,
100,920,rice87,5,1.9,0.38634,
100,930,rice87,5,1.9,0.37823,
100,940,rice87,5,1.9,0.37405,
100,950,rice87,5,1.9,0.37183,
100,960,rice87,5,1.9,0.36663,
100,970,rice87,5,1.9,0.36805,
100,980,rice87,5,1.9,0.35722,
100,990,rice87,5,1.9,0.34793,
100,1000,rice87,5,1.9,0.3457,
100,1010,rice87,5,1.9,0.34345,
100,1020,rice87,5,1.9,0.34127,
100,1030,rice87,5,1.9,0.34139,
100,1040,rice87,5,1.9,0.33491,
100,1050,rice87,5,1.9,0.33056,
100,1060,rice87,5,1.9,0.3266,
100,1070,rice87,5,1.9,0.32077,
100,1080,rice87,5,1.9,0.31858,
100,1090,rice87,5,1.9,0.31015,
100,1100,rice87,5,1.9,0.2992,
100,1110,rice87,5,1.9,0.28933,
100,1120,rice87,5,1.9,0.28447,
100,1130,rice87,5,1.9,0.27891,
100,1140,rice87,5,1.9,0.27883,
100,1150,rice87,5,1.9,0.27216,
100,1160,rice87,5,1.9,0.26394,
100,1170,rice87,5,1.9,0.25665,
100,1180,rice87,5,1.9,0.25181,
100,1190,rice87,5,1.9,0.24337,
100,1200,rice87,5,1.9,0.23961,
1500,0,rice88,1,1.6,0.2688,
1500,10,rice88,1,1.6,0.26154,
1500,20,rice88,1,1.6,0.2817,
1500,30,rice88,1,1.6,0.28491,
1500,40,rice88,1,1.6,0.2822,
1500,50,rice88,1,1.6,0.28169,
1500,60,rice88,1,1.6,0.28602,
1500,70,rice88,1,1.6,0.27977,
1500,80,rice88,1,1.6,0.29435,
1500,90,rice88,1,1.6,0.30086,
1500,100,rice88,1,1.6,0.303,
1500,110,rice88,1,1.6,0.30541,
1500,120,rice88,1,1.6,0.30868,
1500,130,rice88,1,1.6,0.30443,
1500,140,rice88,1,1.6,0.31853,
1500,150,rice88,1,1.6,0.3238,
1500,160,rice88,1,1.6,0.32696,
1500,170,rice88,1,1.6,0.33109,
1500,180,rice88,1,1.6,0.33513,
1500,190,rice88,1,1.6,0.32391,
1500,200,rice88,1,1.6,0.33176,
1500,210,rice88,1,1.6,0.33329,
1500,220,rice88,1,1.6,0.3355,
1500,230,rice88,1,1.6,0.33535,
1500,240,rice88,1,1.6,0.33796,
1500,250,rice88,1,1.6,0.32799,
1500,260,rice88,1,1.6,0.33885,
1500,270,rice88,1,1.6,0.34452,
1500,280,rice88,1,1.6,0.34767,
1500,290,rice88,1,1.6,0.35,
1500,300,rice88,1,1.6,0.35066,
1500,310,rice88,1,1.6,0.33621,
1500,320,rice88,1,1.6,0.34671,
1500,330,rice88,1,1.6,0.35013,
1500,340,rice88,1,1.6,0.3537,
1500,350,rice88,1,1.6,0.35692,
1500,360,rice88,1,1.6,0.35851,
1500,370,rice88,1,1.6,0.34886,
1500,380,rice88,1,1.6,0.36032,
1500,390,rice88,1,1.6,0.36396,
1500,400,rice88,1,1.6,0.36625,
1500,410,rice88,1,1.6,0.36719,
1500,420,rice88,1,1.6,0.36712,
1500,430,rice88,1,1.6,0.35016,
1500,440,rice88,1,1.6,0.35966,
1500,450,rice88,1,1.6,0.36424,
1500,460,rice88,1,1.6,0.36621,
1500,470,rice88,1,1.6,0.36683,
1500,480,rice88,1,1.6,0.36737,
1500,490,rice88,1,1.6,0.35487,
1500,500,rice88,1,1.6,0.36722,
1500,510,rice88,1,1.6,0.37168,
1500,520,rice88,1,1.6,0.37459,
1500,530,rice88,1,1.6,0.37551,
1500,540,rice88,1,1.6,0.37618,
1500,550,rice88,1,1.6,0.36388,
1500,560,rice88,1,1.6,0.37578,
1500,570,rice88,1,1.6,0.37973,
1500,580,rice88,1,1.6,0.38254,
1500,590,rice88,1,1.6,0.38351,
1500,600,rice88,1,1.6,0.38391,
1500,610,rice88,1,1.6,0.37069,
1500,620,rice88,1,1.6,0.38309,
1500,630,rice88,1,1.6,0.3864,
1500,640,rice88,1,1.6,0.3857,
1500,650,rice88,1,1.6,0.38266,
1500,660,rice88,1,1.6,0.38496,
1500,670,rice88,1,1.6,0.37084,
1500,680,rice88,1,1.6,0.3835,
1500,690,rice88,1,1.6,0.38633,
1500,700,rice88,1,1.6,0.38662,
1500,710,rice88,1,1.6,0.38657,
1500,720,rice88,1,1.6,0.38533,
1500,730,rice88,1,1.6,0.37108,
1500,740,rice88,1,1.6,0.38363,
1500,750,rice88,1,1.6,0.38642,
1500,760,rice88,1,1.6,0.38757,
1500,770,rice88,1,1.6,0.38742,
1500,780,rice88,1,1.6,0.38554,
1500,790,rice88,1,1.6,0.3685,
1500,800,rice88,1,1.6,0.3792,
1500,810,rice88,1,1.6,0.38364,
1500,820,rice88,1,1.6,0.38437,
1500,830,rice88,1,1.6,0.38382,
1500,840,rice88,1,1.6,0.38287,
1500,850,rice88,1,1.6,0.36703,
1500,860,rice88,1,1.6,0.37785,
1500,870,rice88,1,1.6,0.38252,
1500,880,rice88,1,1.6,0.38135,
1500,890,rice88,1,1.6,0.38096,
1500,900,rice88,1,1.6,0.37913,
100,910,rice88,1,1.6,0.41547,
100,920,rice88,1,1.6,0.37204,
100,930,rice88,1,1.6,0.35872,
100,940,rice88,1,1.6,0.35005,
100,950,rice88,1,1.6,0.34374,
100,960,rice88,1,1.6,0.34057,
100,970,rice88,1,1.6,0.34334,
100,980,rice88,1,1.6,0.32899,
100,990,rice88,1,1.6,0.32095,
100,1000,rice88,1,1.6,0.31059,
100,1010,rice88,1,1.6,0.30495,
100,1020,rice88,1,1.6,0.30167,
100,1030,rice88,1,1.6,0.31005,
100,1040,rice88,1,1.6,0.29912,
100,1050,rice88,1,1.6,0.29349,
100,1060,rice88,1,1.6,0.2859,
100,1070,rice88,1,1.6,0.27883,
100,1080,rice88,1,1.6,0.27401,
100,1090,rice88,1,1.6,0.28194,
100,1100,rice88,1,1.6,0.27007,
100,1110,rice88,1,1.6,0.26379,
100,1120,rice88,1,1.6,0.25411,
100,1130,rice88,1,1.6,0.24585,
100,1140,rice88,1,1.6,0.23872,
100,1150,rice88,1,1.6,0.24146,
100,1160,rice88,1,1.6,0.22548,
100,1170,rice88,1,1.6,0.21113,
100,1180,rice88,1,1.6,0.19572,
100,1190,rice88,1,1.6,0.18776,
100,1200,rice88,1,1.6,0.17693,
1500,0,rice88,2,1.5,0.05824,
1500,10,rice88,2,1.5,0.04488,
1500,20,rice88,2,1.5,0.04647,
1500,30,rice88,2,1.5,0.04673,
1500,40,rice88,2,1.5,0.04785,
1500,50,rice88,2,1.5,0.04983,
1500,60,rice88,2,1.5,0.05454,
1500,70,rice88,2,1.5,0.06744,
1500,80,rice88,2,1.5,0.07522,
1500,90,rice88,2,1.5,0.08692,
1500,100,rice88,2,1.5,0.09847,
1500,110,rice88,2,1.5,0.11012,
1500,120,rice88,2,1.5,0.12349,
1500,130,rice88,2,1.5,0.15047,
1500,140,rice88,2,1.5,0.16872,
1500,150,rice88,2,1.5,0.18949,
1500,160,rice88,2,1.5,0.21182,
1500,170,rice88,2,1.5,0.2315,
1500,180,rice88,2,1.5,0.25151,
1500,190,rice88,2,1.5,0.28093,
1500,200,rice88,2,1.5,0.30381,
1500,210,rice88,2,1.5,0.32403,
1500,220,rice88,2,1.5,0.34236,
1500,230,rice88,2,1.5,0.35563,
1500,240,rice88,2,1.5,0.36654,
1500,250,rice88,2,1.5,0.37388,
1500,260,rice88,2,1.5,0.38836,
1500,270,rice88,2,1.5,0.39943,
1500,280,rice88,2,1.5,0.40489,
1500,290,rice88,2,1.5,0.4075,
1500,300,rice88,2,1.5,0.40852,
1500,310,rice88,2,1.5,0.39915,
1500,320,rice88,2,1.5,0.41008,
1500,330,rice88,2,1.5,0.41702,
1500,340,rice88,2,1.5,0.41834,
1500,350,rice88,2,1.5,0.41981,
1500,360,rice88,2,1.5,0.42117,
1500,370,rice88,2,1.5,0.41354,
1500,380,rice88,2,1.5,0.42575,
1500,390,rice88,2,1.5,0.43157,
1500,400,rice88,2,1.5,0.43525,
1500,410,rice88,2,1.5,0.43776,
1500,420,rice88,2,1.5,0.44071,
1500,430,rice88,2,1.5,0.43365,
1500,440,rice88,2,1.5,0.44527,
1500,450,rice88,2,1.5,0.4524,
1500,460,rice88,2,1.5,0.45742,
1500,470,rice88,2,1.5,0.45982,
1500,480,rice88,2,1.5,0.46183,
1500,490,rice88,2,1.5,0.45256,
1500,500,rice88,2,1.5,0.46517,
1500,510,rice88,2,1.5,0.47078,
1500,520,rice88,2,1.5,0.47379,
1500,530,rice88,2,1.5,0.4763,
1500,540,rice88,2,1.5,0.47728,
1500,550,rice88,2,1.5,0.46444,
1500,560,rice88,2,1.5,0.47699,
1500,570,rice88,2,1.5,0.48298,
1500,580,rice88,2,1.5,0.48377,
1500,590,rice88,2,1.5,0.48594,
1500,600,rice88,2,1.5,0.48782,
1500,610,rice88,2,1.5,0.47078,
1500,620,rice88,2,1.5,0.48307,
1500,630,rice88,2,1.5,0.48836,
1500,640,rice88,2,1.5,0.48887,
1500,650,rice88,2,1.5,0.48774,
1500,660,rice88,2,1.5,0.49053,
1500,670,rice88,2,1.5,0.47413,
1500,680,rice88,2,1.5,0.48543,
1500,690,rice88,2,1.5,0.48691,
1500,700,rice88,2,1.5,0.48824,
1500,710,rice88,2,1.5,0.48798,
1500,720,rice88,2,1.5,0.48639,
1500,730,rice88,2,1.5,0.46965,
1500,740,rice88,2,1.5,0.48115,
1500,750,rice88,2,1.5,0.48374,
1500,760,rice88,2,1.5,0.48398,
1500,770,rice88,2,1.5,0.48127,
1500,780,rice88,2,1.5,0.48143,
1500,790,rice88,2,1.5,0.46447,
1500,800,rice88,2,1.5,0.47624,
1500,810,rice88,2,1.5,0.47751,
1500,820,rice88,2,1.5,0.47832,
1500,830,rice88,2,1.5,0.47542,
1500,840,rice88,2,1.5,0.47611,
1500,850,rice88,2,1.5,0.45696,
1500,860,rice88,2,1.5,0.46731,
1500,870,rice88,2,1.5,0.46909,
1500,880,rice88,2,1.5,0.46867,
1500,890,rice88,2,1.5,0.46815,
1500,900,rice88,2,1.5,0.46623,
100,910,rice88,2,1.5,0.526,
100,920,rice88,2,1.5,0.49321,
100,930,rice88,2,1.5,0.47988,
100,940,rice88,2,1.5,0.48318,
100,950,rice88,2,1.5,0.47655,
100,960,rice88,2,1.5,0.47454,
100,970,rice88,2,1.5,0.47686,
100,980,rice88,2,1.5,0.46489,
100,990,rice88,2,1.5,0.45513,
100,1000,rice88,2,1.5,0.44887,
100,1010,rice88,2,1.5,0.44199,
100,1020,rice88,2,1.5,0.43978,
100,1030,rice88,2,1.5,0.44392,
100,1040,rice88,2,1.5,0.43033,
100,1050,rice88,2,1.5,0.41985,
100,1060,rice88,2,1.5,0.41888,
100,1070,rice88,2,1.5,0.41133,
100,1080,rice88,2,1.5,0.40566,
100,1090,rice88,2,1.5,0.40432,
100,1100,rice88,2,1.5,0.39219,
100,1110,rice88,2,1.5,0.3828,
100,1120,rice88,2,1.5,0.37771,
100,1130,rice88,2,1.5,0.37199,
100,1140,rice88,2,1.5,0.36526,
100,1150,rice88,2,1.5,0.35839,
100,1160,rice88,2,1.5,0.33864,
100,1170,rice88,2,1.5,0.32336,
100,1180,rice88,2,1.5,0.30799,
100,1190,rice88,2,1.5,0.28866,
100,1200,rice88,2,1.5,0.27563,
1500,0,rice88,4,1.8,0.28596,
1500,10,rice88,4,1.8,0.27171,
1500,20,rice88,4,1.8,0.29613,
1500,30,rice88,4,1.8,0.30402,
1500,40,rice88,4,1.8,0.30551,
1500,50,rice88,4,1.8,0.31167,
1500,60,rice88,4,1.8,0.31917,
1500,70,rice88,4,1.8,0.31309,
1500,80,rice88,4,1.8,0.32809,
1500,90,rice88,4,1.8,0.3376,
1500,100,rice88,4,1.8,0.34406,
1500,110,rice88,4,1.8,0.35066,
1500,120,rice88,4,1.8,0.35874,
1500,130,rice88,4,1.8,0.35515,
1500,140,rice88,4,1.8,0.3737,
1500,150,rice88,4,1.8,0.38067,
1500,160,rice88,4,1.8,0.38698,
1500,170,rice88,4,1.8,0.39139,
1500,180,rice88,4,1.8,0.39388,
1500,190,rice88,4,1.8,0.38212,
1500,200,rice88,4,1.8,0.39571,
1500,210,rice88,4,1.8,0.40122,
1500,220,rice88,4,1.8,0.40676,
1500,230,rice88,4,1.8,0.41173,
1500,240,rice88,4,1.8,0.41375,
1500,250,rice88,4,1.8,0.40253,
1500,260,rice88,4,1.8,0.41692,
1500,270,rice88,4,1.8,0.42414,
1500,280,rice88,4,1.8,0.42996,
1500,290,rice88,4,1.8,0.43011,
1500,300,rice88,4,1.8,0.43533,
1500,310,rice88,4,1.8,0.42561,
1500,320,rice88,4,1.8,0.44177,
1500,330,rice88,4,1.8,0.44834,
1500,340,rice88,4,1.8,0.45207,
1500,350,rice88,4,1.8,0.45556,
1500,360,rice88,4,1.8,0.46144,
1500,370,rice88,4,1.8,0.44708,
1500,380,rice88,4,1.8,0.46213,
1500,390,rice88,4,1.8,0.46826,
1500,400,rice88,4,1.8,0.47147,
1500,410,rice88,4,1.8,0.47397,
1500,420,rice88,4,1.8,0.47478,
1500,430,rice88,4,1.8,0.45877,
1500,440,rice88,4,1.8,0.47307,
1500,450,rice88,4,1.8,0.47784,
1500,460,rice88,4,1.8,0.47983,
1500,470,rice88,4,1.8,0.48037,
1500,480,rice88,4,1.8,0.4799,
1500,490,rice88,4,1.8,0.4593,
1500,500,rice88,4,1.8,0.47607,
1500,510,rice88,4,1.8,0.47819,
1500,520,rice88,4,1.8,0.47968,
1500,530,rice88,4,1.8,0.48052,
1500,540,rice88,4,1.8,0.48124,
1500,550,rice88,4,1.8,0.46162,
1500,560,rice88,4,1.8,0.47481,
1500,570,rice88,4,1.8,0.48045,
1500,580,rice88,4,1.8,0.48051,
1500,590,rice88,4,1.8,0.48072,
1500,600,rice88,4,1.8,0.47974,
1500,610,rice88,4,1.8,0.46228,
1500,620,rice88,4,1.8,0.47921,
1500,630,rice88,4,1.8,0.48352,
1500,640,rice88,4,1.8,0.48568,
1500,650,rice88,4,1.8,0.48634,
1500,660,rice88,4,1.8,0.48646,
1500,670,rice88,4,1.8,0.46307,
